"Referência principal";Referência;"Código de barras";Peso;"Preço principal";"Preço promocional";"Começa em";"Termina em";Stock;Variação{{>}}opção;Imagem;Imagem
MAKWOLF-BMS;;;1.000;107.99;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}7.0x16""";;
MAKWOLF-BMS;;;1.000;145.76;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.0x18""";;
MAKWOLF-BMS;;;1.000;171.1;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.0x19""";;
MAKWOLF-BMGMM;;;1.000;184.73;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.0x19""";;
MAKWOLF-BMGMM;;;1.000;159.36;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.0x18""";;
MAKWOLF-BMGMM;;;1.000;156.62;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}7.5x18""";;
MAKWOLF-BMGMM;;;1.000;136.32;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}7.5x17""";;
MAKWOLF-BMGMM;;;1.000;118.48;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}7.0x16""";;
MAKXMODEGB;;;1.000;203.31;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.0x19""";;
MAKXMODEGB;;;1.000;228.96;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.0x20""";;
MAKXMODEGB;;;1.000;234.68;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.0x20""";;
MAKXMODEGB;;;1.000;240.41;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.5x20""";;
MAKXMODEGB;;;1.000;248.99;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}11.0x20""";;
MAKXMODEGB;;;1.000;326.27;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.5x21""";;
MAKXMODEGB;;;1.000;332.52;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.0x21""";;
MAKXMODEGB;;;1.000;337.72;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.5x21""";;
MAKXMODEGB;;;1.000;354.88;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}11.5x21""";;
MAKXMODEGMM;;;1.000;256.15;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}11.0x20""";;
MAKXMODEGMM;;;1.000;247.56;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.5x20""";;
MAKXMODEGMM;;;1.000;241.84;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.0x20""";;
MAKXMODEGMM;;;1.000;236.12;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.0x20""";;
MAKXMODEGMM;;;1.000;211.32;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.0x19""";;
MAKXMODEGMM;;;1.000;339.15;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.5x21""";;
MAKXMODEGMM;;;1.000;345.19;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.0x21""";;
MAKXMODEGMM;;;1.000;350.6;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.5x21""";;
MAKXMODEGMM;;;1.000;360.1;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}11.5x21""";;
MAKXMODES;;;1.000;322.08;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.0x21""";;
MAKXMODES;;;1.000;316.25;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.5x21""";;
MAKXMODES;;;1.000;241.84;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}11.0x20""";;
MAKXMODES;;;1.000;234.68;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.5x20""";;
MAKXMODES;;;1.000;227.53;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.0x20""";;
MAKXMODES;;;1.000;221.81;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.0x20""";;
MAKXMODES;;;1.000;196.98;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}9.0x19""";;
MAKXMODES;;;1.000;327.7;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}10.5x21""";;
MAKXMODES;;;1.000;341.46;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}11.5x21""";;
SKIDAIRES2G6T;;;230.000;7960;0;0000-00-00;0000-00-00;0.000;"Versão{{>}}Versão Trifásico";;
SKIDAIRES2G6T;;;230.000;7150;0;0000-00-00;0000-00-00;0.000;"Versão{{>}}Versão Monofásico";;
MAKPRIMEFF;;;1.000;329.13;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.0x20""";;
MAKPRIMEFF;;;1.000;267.16;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.5x19""";;
MAKPRIMEFF;;;1.000;262.15;0;0000-00-00;0000-00-00;0.000;"Tamanho{{>}}8.0x19""";;
588;;;1.000;0;0;0000-00-00;0000-00-00;40.000;Tamanho{{>}}XL;;
588;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}L;;
30731-5;;;1.000;0;0;0000-00-00;0000-00-00;159.000;Tamanho{{>}}M;;
30731-5;;;1.000;0;0;0000-00-00;0000-00-00;173.000;Tamanho{{>}}L;;
30731-5;;;1.000;0;0;0000-00-00;0000-00-00;79.000;Tamanho{{>}}XL;;
30731-5;;;1.000;0;0;0000-00-00;0000-00-00;5.000;Tamanho{{>}}XXL;;
DPOVERSHOE;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}Grande;;
DPOVERSHOE;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}Pequeno;;
DPOVERSHOE;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}Médio;;
VMD66;;;1.000;75.2;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 24 unidades";;
LUVANYLON;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}10;;
LUVANYLON;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}9;;
LUVANYLON;;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}8;;
JB535;JB53553;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}XL;;
JB535;JB53552;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}L;;
JB535;JB53551;;1.000;0;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}M;;
Y444000Y441000;;;1.000;242;0;0000-00-00;0000-00-00;0.000;"Opção{{>}}Y444000 - Versão 4T";;
Y444000Y441000;;;1.000;356;0;0000-00-00;0000-00-00;0.000;"Opção{{>}}Y441000 - Versão 10T";;
393040;;;1.000;0;0;0000-00-00;0000-00-00;10.000;Tamanho{{>}}XL;;
393040;;;1.000;0;0;0000-00-00;0000-00-00;9.000;Tamanho{{>}}M;;
JB52681/2/3;JB52682;;1.000;0;0;0000-00-00;0000-00-00;9.000;Tamanho{{>}}L;;
JB52681/2/3;JB52683;;1.000;0;0;0000-00-00;0000-00-00;9.000;Tamanho{{>}}XL;;
JB52681/2/3;JB52681;;1.000;0;0;0000-00-00;0000-00-00;10.000;Tamanho{{>}}M;;
JB52057/8;JB52058;;1.000;10.55;0;0000-00-00;0000-00-00;0.000;"Opção{{>}}Punho para Rolos";https://cdn.weasy.io/users/novo-alta/catalog/jb52058.jpeg;
JB52057/8;;;1.000;45.95;0;0000-00-00;0000-00-00;0.000;"Opção{{>}}Pack 10 Rolos";https://cdn.weasy.io/users/novo-alta/catalog/jb52057_1.jpeg;
JB52057/8;JB52057;;1.000;9.45;0;0000-00-00;0000-00-00;0.000;Opção{{>}}Rolo;https://cdn.weasy.io/users/novo-alta/catalog/jb52057_1.jpeg;
TECHMARADC;TECH182;;1.000;44.4;0;0000-00-00;0000-00-00;0.000;Referência{{>}}182;;
TECHMARADC;TECH180;;1.000;71.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}180;;
TECHMARADC;TECH179;;1.000;50.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}179;;
TECHMARADC;TECH178;;1.000;89.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}178;;
TECHMARADC;TECH177;;1.000;62.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}177;;
TECHMARADC;TECH176;;1.000;68.65;0;0000-00-00;0000-00-00;0.000;Referência{{>}}176;;
TECHMARADC;TECH174;;1.000;54;0;0000-00-00;0000-00-00;0.000;Referência{{>}}174;;
TECHMARADC;TECH172;;1.000;43.05;0;0000-00-00;0000-00-00;0.000;Referência{{>}}172;;
TECHMARADC;TECH170;;1.000;31.95;0;0000-00-00;0000-00-00;0.000;Referência{{>}}170;;
TECHMARADC;TECH169;;1.000;25.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}169;;
TECHMARADC;TECH167;;1.000;16;0;0000-00-00;0000-00-00;0.000;Referência{{>}}167;;
TECHMARADC;TECH166;;1.000;23;0;0000-00-00;0000-00-00;0.000;Referência{{>}}166;;
TECHMARADC;TECH164;;1.000;18.36;0;0000-00-00;0000-00-00;0.000;Referência{{>}}165;;
TECHMARADC;TECH164;;1.000;14;0;0000-00-00;0000-00-00;0.000;Referência{{>}}164;;
TECHMARADC;TECH184;;1.000;55.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}184;;
TECHMARADC;TECH185;;1.000;68.4;0;0000-00-00;0000-00-00;0.000;Referência{{>}}185;;
TECHMARADC;TECH186;;1.000;118.5;0;0000-00-00;0000-00-00;0.000;Referência{{>}}186;;
TECHMARADC;TECH187;;1.000;82.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}187;;
TECHMARADC;TECH188;;1.000;94.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}188;;
TECHMARADC;TECH189;;1.000;160.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}189;;
TECHMARADC;TECH190;;1.000;117.2;0;0000-00-00;0000-00-00;0.000;Referência{{>}}190;;
TECHMARADC;TECH192;;1.000;194.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}192;;
TECHMARADC;TECH194;;1.000;243.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}194;;
TECHMARADC;TECH195;;1.000;282.8;0;0000-00-00;0000-00-00;0.000;Referência{{>}}195;;
TECHMARADC;TECH196;;1.000;45.35;0;0000-00-00;0000-00-00;0.000;Referência{{>}}196;;
TECHMARADC;TECH197;;1.000;62.35;0;0000-00-00;0000-00-00;0.000;Referência{{>}}197;;
TECHMARADC;TECH198;;1.000;90.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}198;;
TECHMARADC;TECH199;;1.000;111.05;0;0000-00-00;0000-00-00;0.000;Referência{{>}}199;;
TECH-TOR;TECH389;;1.000;292.42;0;0000-00-00;0000-00-00;0.000;Referência{{>}}389;;
TECH-TOR;TECH388;;1.000;148.6;0;0000-00-00;0000-00-00;0.000;Referência{{>}}388;;
TECH-TOR;TECH387;;1.000;194.15;0;0000-00-00;0000-00-00;0.000;Referência{{>}}387;;
TECH-TOR;TECH386;;1.000;97.37;0;0000-00-00;0000-00-00;0.000;Referência{{>}}386;;
TECH-TOR;TECH390;;1.000;362.79;0;0000-00-00;0000-00-00;0.000;Referência{{>}}390;;
TECH-TOR;TECH180AR;;1.000;80.9;0;0000-00-00;0000-00-00;0.000;Referência{{>}}180AR;;
TECH-TOR;TECH182AR;;1.000;38.75;0;0000-00-00;0000-00-00;0.000;Referência{{>}}182AR;;
TECH-TOR;TECH184AR;;1.000;48;0;0000-00-00;0000-00-00;0.000;Referência{{>}}184AR;;
VMD11;;;1.000;104.91;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 24 unidades";;
VMD11;;;1.000;9.85;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 600 ml";;
VMD39;;;1.000;118.2;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 25 Litros";;
VMD39;;;1.000;12.1;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 600 ml";;
VMD39;;;1.000;66.38;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD16;;;1.000;50.4;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD16;;;1.000;9;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD18;;;1.000;9.2;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD18;;;1.000;51.52;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD21;;;1.000;47.04;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD21;;;1.000;8.4;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD22;;;1.000;58.1;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD22;;;1.000;10.2;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD29;;;1.000;10.5;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD29;;;1.000;245.3;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 25 Litros";;
VMD29;;;1.000;58.34;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD30;;;1.000;54.6;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD30;;;1.000;9.2;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD37;;;1.000;18;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD37;;;1.000;111.1;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD50;;;1.000;11.8;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD50;;;1.000;71.12;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD72;;;1.000;9.4;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD72;;;1.000;52.64;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD73;;;1.000;61.2;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD73;;;1.000;10.8;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD78;;;1.000;9.5;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD78;;;1.000;54.8;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD79;;;1.000;11.8;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD79;;;1.000;66.08;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD93;;;1.000;8.3;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD93;;;1.000;88.81;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 24 unidades";;
VMD106;;;1.000;11.65;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Unidade 400 ml";;
VMD106;;;1.000;75.8;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
VMD111;;;1.000;51.62;0;0000-00-00;0000-00-00;0.000;"Quantidade{{>}}Caixa 12 unidades";;
PLIGNORXGR;PLIGNOR30GR;;1.000;32.58;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}30 gr / 100 uni.";;
PLIGNORXGR;PLIGNOR25GR;;1.000;27.36;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}25 gr / 100 uni.";;
PLIGNORXGR;PLIGNOR20GR;;1.000;22.56;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}20 gr / 100 uni.";;
PLIGNORXGR;PLIGNOR15GR;;1.000;18.96;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}15 gr / 100 uni.";;
PLIGNORXGR;PLIGNOR10GR;;1.000;14.7;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}10 gr / 100 uni.";;
PLIGNORXGR;PLIGNOR5GR;;1.000;10.62;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}5 gr / 100 uni.";;
PLIGNORXGR;PLIGNOR35GR;;1.000;19.08;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}35 gr / 50 uni.";;
PLIGNORXGR;PLIGNOR40GR;;1.000;21.24;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}40 gr / 50 uni.";;
PLIGNORXGR;PLIGNOR45GR;;1.000;24.24;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}45 gr / 50 uni.";;
PLIGNORXGR;PLIGNOR50GR;;1.000;26.7;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}50 gr / 50 uni.";;
PLIGNORXGR;PLIGNOR55GR;;1.000;30.42;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}55 gr / 50 uni.";;
PLIGNORXGR;PLIGNOR60GR;;1.000;33.42;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}60 gr / 50 uni.";;
PLIGTURXXGR;"PLIGTUR30GR  ";;1.000;33.9;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}30 gr / 100 uni.";;
PLIGTURXXGR;PLIGTUR25GR;;1.000;29.1;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}25 gr / 100 uni.";;
PLIGTURXXGR;"PLIGTUR20GR ";;1.000;24.3;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}20 gr / 100 uni.";;
PLIGTURXXGR;"PLIGTUR15GR  ";;1.000;20.1;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}15 gr / 100 uni.";;
PLIGTURXXGR;"PLIGTUR10GR      ";;1.000;17.7;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}10 gr / 100 uni.";;
PLIGTURXXGR;"PLIGTUR5GR   ";;1.000;12;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}5 gr / 100 uni.";;
PLIGTURXXGR;PLIGTUR35GR;;1.000;20.34;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}35 gr / 50 uni.";;
PLIGTURXXGR;"PLIGTUR40GR     ";;1.000;21.9;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}40 gr / 50 uni.";;
PLIGTURXXGR;"PLIGTUR45GR       ";;1.000;25.74;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}45 gr / 50 uni.";;
PLIGTURXXGR;"PLIGTUR50GR     ";;1.000;28.74;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}50 gr / 50 uni.";;
PLIGTURXXGR;"PLIGTUR55GR    ";;1.000;31.8;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}55 gr / 50 uni.";;
PLIGTURXXGR;"PLIGTUR60GR     ";;1.000;34.8;0;0000-00-00;0000-00-00;0.000;"Peso / Quantidade{{>}}60 gr / 50 uni.";;
BARRASCMOTO;IT3090811B;;1.000;29.9;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}IT3090811B - 2.5gX5g 50un. Pretas";;
BARRASCMOTO;IT3090811;;1.000;28;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}IT3090811 - 2.5gX5g 50un.";;
BARRASCMOTO;BARRAS5/2.5;;1.000;25;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS5/2.5 - 2.5gX5g 100un. extra-finas";;
BARRASCMOTO;BARRASMOTO;;1.000;24;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRASMOTO - 2.5gX2.5g 100un. Cinza";;
BARRASCMOTO;BARRAS2.5/2.5;;1.000;28.8;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS2.5/2.5 - 2,5gX2,5g 100un.";;
" BARRASCOLARLIG";BARRAS5/1012cx;;1.000;192;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS5/10 - 5x10gr 100un. 12 Caixas";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barras5_10.jpg;
" BARRASCOLARLIG";BARRAS5/10;;1.000;16;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS5/10 - 5x10gr 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barras5_10.jpg;
" BARRASCOLARLIG";BARRASCINZA12cx;;1.000;216;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRASCINZA - 5x5gr 100un. Cinza 12 Caixas";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barrascinza.jpg;
" BARRASCOLARLIG";BARRASCINZA;;1.000;19;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRASCINZA - 5x5gr 100un. Cinza";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barrascinza.jpg;
" BARRASCOLARLIG";BARRASPRETAS;;1.000;20;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRASPRETAS - 5x5gr 100un. Pretas";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barraspretas.jpg;
" BARRASCOLARLIG";BARRASPRETAS12cx;;1.000;216;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRASPRETAS - 5x5gr 100un. Pretas - 12 Caixas";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barraspretas.jpg;
" BARRASCOLARLIG";BARRAS5/512cx;;1.000;204;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS5/5 - 5x5gr 100un. 12 Caixas";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barras5_5.jpg;
" BARRASCOLARLIG";BARRAS5/5;;1.000;18;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS5/5 - 5x5gr 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/barras5_5.jpg;
BARRASCAM;;;1.000;40.11;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRAS200GR - Barras camião 200gr cx.25un (4x50g)";https://cdn.weasy.io/users/novo-alta/catalog/barras20_20.png;
BARRASCAM;;;1.000;19.5;0;0000-00-00;0000-00-00;0.000;"Tipo{{>}}BARRASCAM200 - Barras camião 200gr. 10un.";https://cdn.weasy.io/users/novo-alta/catalog/barras200gr.png;
TRAX326;TRAX326X-060-TX50;;1.000;30.85;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}60g - 50un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-060-tx50.png;
TRAX326;TRAX326X-055-TX50;;1.000;28.55;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}55g - 50un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-055-tx50.png;
TRAX326;TRAX326X-050-TX50;;1.000;26.25;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}50g - 50un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-050-tx50.png;
TRAX326;TRAX326X-045-TX50;;1.000;23.9;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}45g - 50un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-045-tx50.png;
TRAX326;TRAX326X-035-TX50;;1.000;19.45;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}35g - 50un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-035-tx50.png;
TRAX326;TRAX326X-040-TX50;;1.000;21.55;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}40g - 50un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-040-tx50.png;
TRAX326;TRAX326X-030-TX00;;1.000;33.25;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}30g - 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-030-tx00.png;
TRAX326;TRAX326X-025-TX00;;1.000;29.15;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}25g - 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-025-tx00.png;
TRAX326;TRAX326X-020-TX00;;1.000;24.6;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}20g - 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-020-tx00.png;
TRAX326;TRAX326X-010-TX00;;1.000;15.6;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}10g - 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax10g.png;
TRAX326;TRAX326X-005-TX00;;1.000;10.75;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}5g - 100un.";https://cdnw1.omeuwebsite.com/users/novo-alta/catalog/trax326x-005-tx00.png;
TRAX326;TRAX326X-015-TX00;;1.000;21.2;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}15g - 100un.";;
TRAX200;"TRAX200X-060-TX50 ";;1.000;28.95;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}60g - 50un.";;
TRAX200;"TRAX200X-055-TX50 ";;1.000;26.65;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}55g - 50un.";;
TRAX200;TRAX200X-050-TX50;;1.000;24.5;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}50g - 50un.";;
TRAX200;TRAX200X-045-TX50;;1.000;22.3;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}45g - 50un.";;
TRAX200;TRAX200X-040-TX50;;1.000;19.85;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}40g - 50un.";;
TRAX200;"TRAX200X-035-TX50 ";;1.000;18.1;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}35g - 50un.";;
TRAX200;"TRAX200X-030-TX00 ";;1.000;31.05;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}30g - 100un.";;
TRAX200;"TRAX200X-025-TX00 ";;1.000;26.9;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}25g - 100un.";;
TRAX200;"TRAX200X-020-TX00 ";;1.000;22.45;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}20g - 100un.";;
TRAX200;"TRAX200X-015-TX00 ";;1.000;19.35;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}15g - 100un.";;
TRAX200;"TRAX200X-010-TX00 ";;1.000;13.95;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}10g - 100un.";;
TRAX200;"TRAX200X-005-TX00 ";;1.000;9.85;0;0000-00-00;0000-00-00;0.000;"Peso/Quantidade{{>}}5g - 100un.";;
ACPESOS;IT3060891;;1.000;25;0;0000-00-00;0000-00-00;0.000;"Artigo{{>}}IT3060891 ﻿- Alicate de Retirar Pesos Adesivos";https://cdn.weasy.io/users/novo-alta/catalog/it3060891.png;
